590,0,0,0,0,0,0,0,0,0
591,7,-4,-2,-6,-3,-1,-4,-4,-3
592,0,0,0,1,0,2,0,1,0
593,2,-1,4,0,-2,-1,0,0,-2
594,49,-3,-11,-17,-4,-17,-20,-5,-27
595,0,0,0,0,0,0,1,0,0
596,0,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0,0
598,0,1,0,0,0,0,0,0,0
599,1,0,0,-1,0,-1,-1,-1,-1
600,1,-1,-1,-1,-1,-1,-1,1,-1
601,287,-58,-159,-46,-51,-13,41,155,-106
602,0,0,0,0,0,0,0,0,0
603,39,17,-24,-13,-10,35,44,-15,-9
604,71,-47,-34,-22,-29,-22,-36,-31,-16
605,1,7,-1,-2,5,0,-1,-2,-2
606,147,17,-51,-57,-37,-43,-2,4,-46
607,0,0,0,0,0,0,0,0,0
608,0,0,0,0,0,0,0,0,0
609,16,-12,-8,-7,-8,6,3,-7,-13
610,314,49,7,27,49,2,14,66,-52
611,0,0,0,0,0,2,0,0,0
612,51,-24,-14,1,1,-24,-16,8,-41
613,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0
615,9144,-1990,-3345,-3617,-3697,-2002,-52,-1173,-2492
616,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0
618,28,-9,-21,-18,-4,-12,-14,-6,-5
619,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0
621,2,-2,-2,-2,0,0,-1,-2,1
622,7,8,-7,-5,-6,2,-4,-4,-6
623,360,-200,8,25,34,-83,247,-139,-9
624,290,-50,-59,1029,1193,297,354,103,-176
625,0,0,0,99,21,0,-6,-8,-6
626,1,0,-1,44,33,1,-6,9,-2
627,27,-6,-5,-12,-11,-8,18,-10,-6
628,144,-40,-78,-16,-68,-91,8,-72,-79
629,2,-2,-1,-1,0,0,-1,0,-1
630,0,0,1,0,0,1,0,1,0
631,39,-6,-9,-7,5,-1,24,43,20
632,0,0,0,1,0,0,0,0,0
633,62,-28,-9,70,41,20,120,33,-16
634,193,-38,55,75,-116,-36,-21,-14,112
635,687,-234,-283,-446,-362,-325,-252,-166,-263
636,52,-29,-25,-40,-29,-25,-19,-4,-4
637,5,-1,-4,6,-3,-2,-2,6,-2
638,69,-31,-11,21,-16,-1,-19,-15,-28
639,1102,-924,-756,134,-271,-645,-535,-644,-688
640,404,-135,-133,375,-157,-77,700,111,-12
641,38,-28,-30,-29,-32,-26,-15,-10,-12
642,7,-2,5,-5,4,-4,-7,-7,-6
643,28,-10,-26,25,-23,-17,29,-20,-24
644,18,-7,3,-3,0,21,-2,0,-7
645,8,-6,-7,-4,3,-2,-4,17,-6
646,0,0,0,0,0,0,0,0,0
647,10,-1,-2,-1,-2,-4,0,-1,-2
648,1,-1,0,0,-1,-1,-1,-1,-1
649,1,1,0,-1,-1,2,3,-1,0
650,0,0,0,0,0,0,0,0,0
651,2,-1,-1,-1,-1,0,-1,-2,-2
652,772,-206,-98,114,-19,-60,-127,-44,-155
653,26,-18,-2,-7,-14,-13,-1,-2,-19
654,1185,-201,-514,-284,-324,-274,73,-13,302
655,0,0,0,0,0,0,0,1,0
656,0,0,0,0,0,2,0,0,0
657,140,-31,3,-64,-54,4,25,-26,-8
658,953,-14,-274,-407,-322,-439,-312,-249,-403
659,0,0,0,0,0,0,0,0,0
660,23,-9,30,83,19,36,-9,54,-6
661,17,-10,-15,-13,-12,-10,-9,-10,3
662,0,0,0,0,0,0,0,0,0
663,710,-78,-80,-25,-58,88,78,151,28
664,26,-8,11,-3,-6,-3,9,6,19
665,4,0,1,-2,2,-3,-3,-1,3
666,2,-1,3,-1,-2,0,-1,0,-1
667,35,10,-10,20,-17,-1,-5,3,50
668,0,0,1,0,0,1,2,0,0
669,9,-4,0,5,-6,0,-2,-6,-4
670,1,0,-1,0,1,1,0,2,-1
671,23,-12,13,94,11,37,14,31,-4
672,147,-3,7,-6,18,131,38,44,-43
673,10,0,0,-4,-1,1,0,3,-2
674,1,-1,-1,0,1,0,-1,1,0
675,49,-23,-20,15,11,-7,-14,-25,-36
676,10,-7,-2,-4,4,3,21,-1,-7
677,0,0,0,0,0,1,0,0,0
678,6,-5,-4,-4,6,-3,-5,-2,-5
679,38,-17,4,0,-16,-1,-5,6,-18
680,0,0,0,0,0,0,0,0,0
681,9,-8,-8,-4,-7,-4,1,-6,-6
682,10,-1,-10,-5,4,-4,-1,-3,-4
683,1,0,-1,0,0,7,0,-1,0
684,24,-8,-2,-20,-5,-1,-17,-13,0
685,47,26,2,-40,-8,-18,-28,-35,-26
686,43,-8,-22,-19,-27,-19,7,-15,-14
687,2,-2,-1,-1,-2,-2,-1,-1,-1
688,4,-4,-3,-2,-4,-4,0,-2,-2
689,7,-6,-3,-6,1,-3,-5,-3,-4
690,4,-2,-2,2,1,6,0,2,-3
691,760,-212,-217,-300,-119,248,-144,-146,-127
692,15,-13,-9,37,61,17,21,-8,-7
693,179,-56,-87,-75,-86,-47,-13,-72,-59
694,29,-12,-20,-16,18,-20,-14,-4,-14
695,214,-3,-112,-63,-44,-58,84,620,156
696,0,2,0,0,0,1,0,1,0
697,3,0,-3,-3,-3,-2,-1,-1,-2
698,64,32,-28,-33,-29,-20,-13,11,-18
699,1,0,-1,-1,-1,-1,-1,3,-1
700,84,58,349,5,29,-97,-95,-76,-72
701,10,-6,-9,-9,-7,-7,-7,-4,-5
702,1057,-74,125,416,-24,-525,-46,207,343
703,0,0,0,0,0,0,0,0,0
704,1095,-29,-150,-239,-68,-171,-305,-331,-260
705,0,0,0,0,0,1,0,0,1
706,428,89,-126,-6,-37,60,267,119,-72
707,2,-2,-2,1,0,-1,1,0,1
708,55,-11,-22,-1,9,9,37,-6,-19
709,155,16,-102,-11,-36,-54,67,614,173
710,4,-3,-4,-2,-2,-2,-2,-3,-2
711,0,2,-1,0,3,-1,-1,-1,-1
712,91,-32,-50,-56,-28,-41,-3,-34,-45
713,166,-4,-41,-76,61,119,42,63,11
714,0,0,0,0,0,0,0,0,0
715,31,-11,-6,-14,-5,-12,-24,-21,-21
716,19720,-11459,-10615,-7038,-6804,-7691,-6018,-5449,-6561
717,47,-19,4,-4,-8,-6,6,-6,17
718,1,-1,-1,0,0,0,0,0,0
719,443,42,-139,-216,-179,-105,-67,-57,-135
720,1306,-274,-512,-551,-70,-1,244,21,-433
721,1,-1,-1,-1,-1,-1,2,9,0
722,259,-95,-41,92,44,-61,-107,-81,-17
723,152,-60,-34,15,6,-56,-86,-81,-35
724,39,-10,15,178,267,101,65,29,4
725,0,1,0,-1,-1,0,2,2,-1
726,117,-22,14,-6,44,175,103,202,722
727,5,2,1,-2,1,3,0,5,3
728,43,-16,-18,-25,-16,-8,0,-6,2
729,344,-37,-172,-195,-161,-87,-132,-137,-143
730,85,-42,-61,-56,25,-28,-14,-39,-29
731,3,4,0,-1,-3,2,6,2,-2
732,87,-44,-33,-29,-54,18,-46,-21,-35
733,376,-162,-179,-158,-88,-97,74,-32,20
734,987,-14,-259,-296,-140,-267,89,-21,308
735,68,-18,-32,-39,-29,-6,-35,-10,-32
736,0,0,0,0,0,0,0,0,0
737,7,-4,-5,3,-4,-2,0,2,-5
738,2,0,-2,-2,-1,0,-2,0,0
739,2657,-1108,-1174,-1457,-1421,-689,-1084,-1187,-1395
740,48,-20,-31,-38,-31,-27,-4,-24,-28
741,14,-6,6,-7,-3,10,38,86,10
742,48,10,-36,16,4,-9,-20,-19,-32
743,6,-2,-5,-5,-5,-3,-4,-4,-4
744,1,-1,-1,-1,-1,1,1,1,-1
745,3,-1,-3,-2,0,-2,-3,-3,-2
746,0,0,0,0,0,2,2,0,0
747,1,-1,-1,3,-1,-1,-1,4,-1
748,0,0,0,0,0,0,0,0,0
749,64,-8,-36,-35,-2,-4,17,-11,-26
750,0,0,0,0,0,0,0,0,0
751,19,0,-9,-12,20,1,4,-8,12
752,20,-3,-3,4,6,6,28,2,8
753,48,-34,-5,-7,59,28,11,-33,-9
754,1078,-153,-266,341,348,207,99,-103,-232
755,7,-4,-3,-5,2,25,8,-1,3
756,65,-36,-37,12,-46,-43,39,-38,-46
757,2,-2,-2,3,-2,-2,6,1,-2
758,79,-18,-33,93,44,3,5,-1,-31
759,235,-187,-175,-118,-45,-117,-43,-1,-147
760,68,-18,-5,-13,-18,-5,23,-21,-14
761,0,0,0,0,0,0,0,0,0
762,548,-40,-224,163,499,67,20,-49,-275
763,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0
765,0,0,0,0,0,0,0,0,0
766,3229,-703,-367,2699,1204,58,671,82,-769
767,8,-3,-5,0,3,-5,1,-1,-2
768,6,2,-4,2,-3,-1,0,3,-1
769,5,-4,-3,-3,2,1,2,0,1
770,0,0,1,1,2,0,-1,1,0
771,3,17,-2,-3,-4,-3,-1,4,-2
772,2,-2,-1,0,4,3,3,0,4
773,149,-11,-39,-38,-27,-48,-39,-5,-17
774,0,0,0,0,0,0,0,0,1
775,35,-19,-21,-28,-20,-1,-18,-9,-6
776,5,5,-4,-4,-3,-3,-1,-2,-3
777,1,-1,3,-1,5,2,-2,-1,-1
778,5,0,-3,0,5,1,-2,20,6
779,31,4,56,584,22,-30,-28,-17,58
780,0,0,0,0,0,1,3,1,3
781,0,0,0,0,0,0,0,0,0
782,2,0,1,-1,-1,4,1,3,3
783,76,-30,-25,43,1105,655,394,179,-40
784,2,-2,-1,-2,10,-2,2,1,1
785,1,-1,-1,-1,2,-1,1,0,-1
786,880,-20,-195,3190,2264,944,1612,946,338
787,2,0,-2,-1,-1,-2,5,-2,-2
788,364,-13,-82,-238,-125,-140,-205,-149,-152
789,985,-423,-193,1390,-288,-242,-205,-331,-217
790,0,0,0,0,0,0,0,0,0
791,58,-15,-34,164,21,64,23,24,-3
792,0,0,0,0,0,0,0,0,0
793,46,1,-10,25,5,-10,2,14,58
794,16,-2,-14,0,0,0,1,-7,4
795,21,-9,-10,-17,-15,-16,-15,0,2
796,22,-16,-19,-6,-8,-13,-13,-10,-13
797,12,1,19,35,-13,4,10,-6,-8
798,63,-1,-28,-23,-31,-20,-16,-19,-4
799,14,-9,-11,-12,-9,-10,9,-10,-8
800,0,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0,1,0
803,57,-29,-51,-39,-11,-30,-24,-34,6
804,4,4,-4,-4,-3,-3,-3,-1,-3
805,1,3,-2,-2,3,-2,-1,-1,-1
806,20,-3,18,59,14,10,3,0,26
807,2,2,1,0,-1,-1,-2,-1,-2
808,1,-1,-1,1,-1,0,0,0,0
809,0,0,0,0,0,0,0,0,0
810,2,0,-2,-2,-1,-1,0,-1,-1
811,0,1,0,1,0,0,1,1,0
812,0,0,0,0,0,0,0,0,0
813,9,-3,2,-4,0,-5,-4,-1,-6
814,106,-36,-76,-68,-76,-44,-16,-3,-48
815,2,2,-2,-2,-2,4,1,-2,3
816,9,-7,-3,-8,-1,3,23,-4,-6
817,7,-2,6,-5,-4,7,21,6,-3
818,0,0,0,0,0,0,0,0,1
819,0,0,0,1,0,0,0,0,0
820,11,1,-7,0,10,-3,19,11,2
821,30,-14,-1,-1,-23,-2,10,-5,-5
822,32,24,-12,24,340,437,526,673,422
823,0,0,0,0,2,0,0,1,0
824,2,15,-3,-3,-2,-3,-2,-2,-2
825,4,9,-1,-2,1,8,2,3,-3
826,4,-3,-3,1,-3,9,14,46,-3
827,39,-15,31,80,30,21,33,73,74
828,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0
830,54,-3,5,310,755,573,209,91,-31
831,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0
833,8,-2,4,0,-6,1,-6,-7,0
834,186,-74,-64,29,-11,-8,-44,-97,-108
835,31,-16,-26,-22,4,-7,-3,-20,-23
836,1,-1,-1,2,0,2,1,2,-1
837,355,-26,-47,18,-35,12,-10,34,-64
838,149,-52,-95,-64,-57,-47,-15,-34,-18
839,77,7,-21,-6,56,54,65,63,24
840,3,-3,0,17,0,7,2,-4,1
841,106,-68,-58,-43,-44,21,-7,-12,-15
842,142,-43,-47,-47,137,18,-3,-15,-67
843,1505,-205,-635,-547,73,-89,-115,-13,-84
844,1,-1,0,0,4,3,1,1,0
845,144,-97,-97,-88,-6,-62,-68,-50,-65
846,13,-10,-8,17,-1,-9,7,6,-9
847,15,-11,5,-6,-9,-7,-10,-11,-10
848,7,-7,-4,-5,-6,-3,-2,1,3
849,0,0,0,0,0,0,0,0,0
850,219,-67,-143,-96,-55,-15,-30,-138,-118
851,3,-2,0,-3,-1,5,-1,-1,-2
852,0,0,0,0,0,0,0,0,0
853,3,-1,-3,-2,-1,0,-1,2,5
854,2,-1,-1,-2,0,-2,4,2,-1
855,1,0,-1,-1,0,-1,0,-1,-1
856,0,0,3,0,0,0,0,0,0
857,1,-1,-1,-1,-1,0,0,0,0
858,8,-5,-8,-6,-5,-5,-4,-4,-4
859,29,-27,-27,-25,-18,-21,-21,-18,-17
860,8,3,-1,24,34,6,9,0,-2
861,0,0,0,0,0,0,1,0,0
862,2,-1,1,-2,-1,-1,2,0,0
863,18,-9,-6,0,-7,-5,-3,-3,-7
864,0,0,0,0,0,0,0,0,0
865,326,-122,-119,144,-19,177,-29,-47,-21
866,2,0,-1,-1,10,2,1,-1,-1
867,37,-26,-24,-13,-17,-12,10,-2,-19
868,6,-6,-2,-2,-4,4,58,-3,-8
869,0,0,0,0,0,0,1,0,0
870,0,0,0,0,0,0,0,0,0
871,0,0,0,0,0,0,0,2,0
872,0,1,0,1,0,0,4,1,-1
873,59,4,-17,14,2,-2,-12,5,44
874,164,-56,-69,77,11,59,66,-37,-54
875,14,-11,-4,5,-3,0,-8,1,-2
876,38,59,-31,-23,-28,-24,-23,-1,-26
877,1,-1,-1,0,33,0,-3,-1,-3
878,0,0,0,0,0,0,0,0,0
879,4,-4,-3,-3,-3,-3,-2,-3,-2
880,2,-2,2,-2,-2,1,-2,-2,3
881,53,-38,-1,26,1,2,-16,-20,-34
882,0,1,0,0,0,0,0,0,0
883,0,0,0,0,0,0,0,0,0
884,0,0,1,0,0,0,0,0,0
885,0,0,0,0,0,0,0,0,0
886,0,0,0,0,0,0,0,0,0
887,1,-1,1,0,-1,-1,0,0,0
888,0,0,0,0,0,1,0,0,0
889,1,0,-1,-1,-1,0,-1,0,-1
890,1,-1,1,-1,0,-1,-1,0,0
891,0,0,0,0,0,0,0,0,0
892,84,-23,-22,5,-5,9,12,12,-3
893,3,-3,-3,-3,2,-3,27,-3,4
894,0,0,0,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0,0
896,901,138,-272,36,-220,-139,-253,-163,-284
897,3,2,0,-1,-1,-2,-1,-2,-1
898,25,35,70,74,51,60,66,80,63
899,7,-4,-5,-6,-4,-6,-3,-4,1
900,16,-3,-8,2,-8,-2,-5,4,23
901,0,0,0,0,0,0,0,0,0
902,1,-1,-1,-1,0,-1,-1,1,-1
903,0,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0,0
905,980,-39,-58,415,320,130,213,81,-44
906,378,-144,-131,-117,-118,-80,-13,19,-69
907,1,2,-2,0,2,2,-2,6,1
908,12,-5,-10,6,6,9,-10,6,-11
909,4,-1,-2,-3,-1,3,-3,3,-3
910,1,-1,1,-1,-1,0,-1,0,0
911,113,-41,-88,-103,-96,-56,-60,-72,-68
912,0,0,0,0,0,0,0,0,0
913,66,7,62,74,11,29,-20,3,30
914,292,-26,-214,-204,-169,-84,-85,-109,-174
915,0,0,0,0,0,1,0,0,0
916,5,-2,-2,-2,6,2,3,2,0
917,2509,-224,-59,686,436,269,618,934,352
918,8,-3,-1,-6,5,-2,-1,-6,-6
919,36,0,-29,-13,-3,0,-11,-24,-21
920,77,-3,-62,-63,-66,-41,-35,-29,-36
921,88,-19,-10,-21,-3,-19,-30,-30,8
922,0,1,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0,0
924,14,6,-6,-12,-9,8,0,11,-2
925,0,0,0,0,0,0,0,0,0
926,831,-378,-579,-650,-648,-593,-556,-526,-558
927,0,0,0,0,0,0,0,0,0
928,75,-9,-29,-33,-10,14,27,1,16
929,17,65,37,45,6,6,-4,-1,-5
930,0,0,0,0,0,0,0,0,0
931,56,11,-28,-29,67,112,57,7,33
932,98,-12,-49,-41,-30,15,-1,-8,-17
933,1,0,0,-1,-1,-1,-1,0,-1
934,9,3,-8,-6,1,2,-2,-3,0
935,1,0,2,0,1,0,-1,1,0
936,22,-9,-6,-16,-8,-4,8,10,-16
937,3,-2,-2,-2,-1,-2,-1,-1,-1
938,1,0,-1,-1,-1,-1,-1,-1,2
939,117,-8,46,-17,24,4,-44,-10,83
940,1,0,1,-1,-1,-1,0,-1,1
941,942,-65,-325,-215,-167,-68,251,4,-220
942,15,9,-11,17,25,0,9,-6,-4
943,0,0,0,0,0,0,0,0,0
944,3,-1,0,-3,-3,1,-1,3,-3
945,1,0,2,0,-1,-1,-1,-1,-1
946,0,0,0,0,0,0,0,0,0
947,34,-16,-9,4,-24,-26,-15,-7,-15
948,16,47,-13,-15,-9,-13,-8,-15,-1
949,0,0,0,0,0,0,0,0,0
950,54,-15,-24,-17,0,-3,4,2,11
951,1,-1,-1,-1,-1,-1,0,1,-1
952,441,15,-110,-189,-190,-124,-64,11,-65
953,27,-14,0,4,-5,-1,6,2,5
954,1,-1,-1,2,-1,-1,-1,0,0
955,0,0,0,0,0,0,0,0,0
956,86,-18,10,270,422,-35,-2,-75,-96
957,1446,1147,7026,9074,2743,3408,2005,669,3058
958,41,3,-4,-13,-12,-17,-6,-13,-5
959,1,-1,-1,-1,-1,-1,-1,0,0
960,60,28,-32,-6,56,3,55,-34,-42
961,155,366,-105,-118,-91,-74,-94,-116,-76
962,700,-486,-470,-512,-432,-285,-41,-134,-258
963,48,-3,-27,-19,-8,-19,-12,-11,-20
964,222,26,-21,91,11,-100,38,-59,-117
965,5,-5,-2,12,0,-3,-5,-3,-4
966,0,0,0,0,0,0,0,0,0
967,0,0,0,0,0,0,0,0,0
968,0,0,0,0,0,0,0,0,0
969,313,-85,-155,-161,-102,-1,-54,6,-65
970,905,-325,-544,-497,95,-441,-418,-347,-494
971,2,0,1,-1,-2,-1,-2,0,-1
972,30,-3,1,-13,-12,12,24,-1,-8
973,0,0,0,0,0,0,0,0,0
974,377,-145,17,257,136,25,53,61,-16
975,0,1,0,0,1,0,0,0,1
976,14,-6,-5,-2,2,-7,2,1,-6
977,155,-67,-58,-16,-24,7,-17,-11,-20
978,26,17,-2,-2,-15,-7,-14,-1,-11
979,2,-1,-2,-1,-1,-2,2,1,9
980,2,1,-1,0,0,2,0,6,2
981,1,-1,0,0,0,-1,0,-1,1
982,0,0,0,0,0,0,0,0,0
983,1,-1,2,-1,0,-1,3,1,-1
984,0,0,0,0,0,0,0,0,0
985,56,-19,-14,-31,-23,-18,-16,-24,-35
986,9,-6,-6,-8,-6,-7,-5,-4,-4
987,22,-15,-9,-5,-2,-5,-7,-9,-5
988,306,-80,54,112,464,114,18,-86,-70
989,0,1,0,0,0,0,0,0,0
990,0,1,0,0,0,1,0,0,0
991,0,0,0,0,0,0,0,0,0
992,1,-1,-1,0,1,0,-1,1,0
993,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0,0
995,3,0,-3,-3,-1,-2,0,6,0
996,2,-2,5,5,-1,-2,-2,-2,-2
997,0,0,0,0,0,0,0,0,0
998,1,2,-1,6,0,1,0,-1,-1
999,42,1,-5,99,30,-17,4,-8,-14
1000,4,-2,1,0,-4,7,-1,1,-3
1001,2,-2,-2,-1,0,2,-1,0,-1
1002,10,-7,-1,-3,-5,-1,7,6,-5
1003,5,-5,-5,-4,-4,-2,-4,-4,-3
1004,0,0,0,0,0,0,0,0,0
1005,0,3,0,0,0,0,0,0,0
1006,14,-11,-11,15,15,16,16,-2,-5
1007,0,0,0,0,0,0,0,0,0
1008,32,-8,-21,58,-10,-15,2,-9,11
1009,1,-1,-1,-1,-1,-1,-1,0,-1
1010,26,-2,-3,0,-7,-9,-2,5,11
1011,12,0,-9,-12,2,-2,-8,-8,-5
1012,54,-28,-11,-11,14,16,10,-19,12
1013,5,8,-4,-4,-1,-4,-3,-2,-2
1014,0,2,-1,0,-1,-1,1,-1,-1
1015,12,3,-8,-12,2,13,-7,-12,-6
1016,0,0,0,0,0,1,0,0,0
1017,154,-28,-54,-94,7,-61,-19,-24,-82
1018,16,-7,-4,-6,-6,-13,-3,7,-4
1019,0,0,0,1,0,0,1,2,1
1020,36,-6,-12,-3,-9,9,-5,-4,-10
1021,15,5,-4,3,3,-7,21,26,-9
1022,0,0,0,0,0,0,1,0,0
1023,0,0,0,0,0,0,0,0,0
1024,1,-1,-1,0,0,0,1,0,0
1025,0,0,1,0,0,0,0,0,0
1026,16,-10,0,-12,-12,-10,-8,-5,-8
1027,239,-86,-70,494,847,645,340,208,21
1028,621,-186,-237,-133,255,377,300,58,-62
1029,396,47,-181,210,675,341,350,159,51
1030,229,31,-112,45,122,6,-3,25,-4
1031,4,-1,-2,1,3,-3,1,-1,14
1032,1,-1,-1,-1,-1,-1,-1,-1,-1
1033,0,0,0,0,0,0,0,0,0
1034,0,0,0,0,0,0,1,0,0
1035,3,-2,-3,-1,-1,0,2,3,-2
1036,47,-31,-24,-3,15,-11,-27,-24,65
1037,56,-3,-28,17,42,-25,1,2,-31
1038,0,0,0,0,0,0,0,0,0
1039,13,-10,-13,-9,-8,-8,3,-1,-7
1040,0,0,0,0,0,0,0,0,0
1041,0,0,0,0,0,0,0,0,0
1042,8,20,-5,-5,-8,-8,-2,-1,-5
1043,0,0,0,0,0,0,0,0,0
1044,0,0,0,0,0,4,2,1,-1
1045,0,0,0,0,0,0,0,0,0
1046,37,3,-4,2,2,-13,31,-15,2
1047,0,0,0,1,5,4,0,1,-1
1048,0,0,0,0,0,0,0,0,0
1049,0,0,0,0,0,0,1,0,0
1050,3,-1,0,-2,0,0,-3,0,-3
1051,2,-2,-2,-2,7,13,1,-1,5
1052,1,-1,-1,-1,-1,0,0,0,0
1053,98,-34,-38,996,210,25,60,-38,-41
1054,0,0,0,0,0,0,0,0,0
1055,1,5,0,-1,-1,-1,-1,-1,-1
1056,0,0,0,0,0,1,1,0,0
1057,0,0,2,2,2,1,-1,3,-1
1058,2,3,-2,-2,-1,-1,-1,-1,-1
1059,5,-3,-5,-5,-1,-1,-2,-2,-4
1060,0,0,0,0,0,0,0,0,0
1061,10,4,25,22,-7,-7,-4,-2,-2
1062,0,0,0,0,0,0,0,0,0
1063,14,-12,-10,-10,-3,-7,-1,-9,-6
1064,288,-186,-220,112,-206,-211,-12,-115,-90
1065,620,-365,-332,1500,-86,-85,-21,-225,-242
1066,32,-19,-18,83,-17,9,-18,-5,-8
1067,0,0,6,-1,-1,0,1,0,-1
1068,0,0,0,0,1,0,2,1,-1
1069,0,0,0,0,0,0,2,2,0
1070,0,0,0,0,0,0,0,0,0
1071,0,0,0,0,0,0,0,0,1
1072,0,0,1,0,10,-1,2,-1,-1
1073,1,-1,-1,-1,-1,0,0,1,0
1074,8,-4,-3,-2,1,-3,-4,-1,1
1075,281,-74,-88,-24,42,118,151,137,-57
1076,3,-1,-1,1,-2,0,0,-1,0
1077,10,-6,-9,-2,-4,-3,0,-4,-7
1078,14,4,37,84,10,29,5,-6,33
1079,10,-5,-4,0,0,-5,2,5,1
1080,18,-5,-14,-14,-4,-13,0,-9,-8
1081,1,2,-1,-1,-1,-1,0,-1,-1
1082,84,-16,-44,116,-4,-17,-34,-25,-40
1083,5,0,1,-5,0,-1,-5,-1,-2
1084,4,-3,-4,1,-1,-4,5,-1,-3
1085,14,-2,-13,-8,-10,-11,-8,-2,-7
1086,0,0,0,0,0,0,0,0,0
1087,2,-2,-2,2,-1,-2,-2,0,-2
1088,1,-1,1,-1,-1,-1,-1,0,-1
1089,3,1,1,-2,-1,1,0,0,-3
1090,0,2,5,-1,0,-1,-1,1,-1
1091,0,0,0,4,0,0,0,0,0
1092,1,3,1,0,6,0,-1,-1,-2
1093,0,0,0,0,0,0,0,0,0
1094,898,9,450,2973,2736,1023,1631,1339,662
1095,11,-1,-4,19,7,32,5,2,8
1096,0,0,0,0,0,0,0,0,0
1097,0,0,0,2,3,0,0,0,0
1098,916,-209,-255,185,-21,-56,55,26,-145
1099,196,-87,-113,66,42,17,-11,-95,-115
1100,0,0,0,0,0,0,0,0,0
1101,11,3,3,6,13,2,14,9,-8
1102,996,-23,-167,-195,-197,-120,-64,146,-76
1103,49,-26,-3,-9,-1,-32,-20,-23,-8
1104,16,-2,-8,-2,0,-10,-7,-8,-4
1105,0,0,0,0,0,1,0,0,0
1106,0,0,0,0,0,0,0,0,0
1107,34,-4,1,-5,4,-4,9,-1,0
1108,71,-34,-35,-54,-29,36,-29,-23,82
1109,3,0,-1,-2,-1,-1,6,-3,4
1110,1,-1,-1,0,0,0,0,0,0
1111,864,72,-267,-471,-321,-333,-179,-276,-286
1112,0,0,0,0,0,0,0,0,1
1113,110,15,-38,-65,-65,-65,-35,-7,-56
1114,30,-2,-11,-15,-11,-1,-5,7,3
1115,18,-15,-11,-8,-4,2,-3,3,-4
1116,300,-68,-166,-164,-86,-40,-29,20,72
1117,1,0,-1,-1,-1,0,0,1,0
1118,2,-1,0,-2,-1,-2,0,1,7
1119,27,2,-19,-17,-17,-12,-8,3,-18
1120,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,0,0,0,0,1
1122,16,0,39,-6,2,-4,8,1,-10
1123,37,-7,-8,32,130,144,15,23,-14
1124,12,-3,-6,-7,-6,-2,6,0,0
1125,861,-97,-177,204,19,-93,164,263,-57
1126,27,-9,2,-9,-2,0,12,-4,-9
1127,1,-1,0,-1,1,1,1,2,-1
1128,4,-2,-2,-2,-2,4,3,0,-1
1129,3,3,0,3,-1,-4,4,-2,-1
1130,0,0,0,0,0,0,0,0,0
1131,1346,-218,38,204,198,63,6,169,160
1132,175,48,-92,-147,-138,-123,-85,-104,-77
1133,41,84,-24,-22,-19,-27,-11,-17,52
1134,7,-4,-5,-4,-6,0,0,-3,-6
1135,1,-1,-1,0,-1,0,0,-1,-1
1136,116,-31,-55,53,104,12,138,-9,58
1137,3,5,-1,3,2,-2,-1,-2,2
1138,18,-17,-17,-15,-13,-14,-13,-12,63
1139,9,-2,-9,-7,-8,-7,-7,-7,-6
1140,279,-107,-80,-12,34,-57,92,-12,-97
1141,16033,-602,-2500,-2576,-3211,-1649,292,-76,-3644
1142,1,-1,-1,-1,-1,-1,-1,0,0
1143,18,0,-9,-10,-8,-4,-10,-4,-8
1144,15,-2,-4,-5,-7,-2,-2,-9,-2
1145,0,0,0,0,1,2,-1,0,0
1146,1,1,-1,-1,-1,0,-1,1,-1
1147,15,-8,-1,-4,-5,-5,-1,8,5
1148,30,-5,-13,-6,2,-14,-8,8,6
1149,0,0,0,0,0,0,0,0,0
1150,1,-1,-1,0,0,0,1,2,0
1151,0,0,0,0,0,0,0,0,0
1152,0,0,0,0,0,0,0,0,0
1153,39,-6,-15,-17,0,14,5,-13,-17
1154,29,-11,-9,552,137,48,209,67,36
1155,1,-1,-1,-1,-1,0,0,0,0
1156,969,-21,-226,-229,-106,30,1,108,-65
1157,20,27,-8,-8,3,23,1,18,12
1158,0,0,0,0,0,0,0,0,2
1159,5,-1,-5,-5,-4,-4,-4,-4,-3
1160,8,-7,-6,-2,6,-4,-5,-4,-3
1161,1,-1,0,0,0,-1,1,0,1
1162,0,0,0,0,0,0,0,0,0
1163,178,-5,-69,59,42,-9,110,97,54
1164,135,-44,90,22,-61,11,-67,-40,-75
1165,13,-9,-5,-3,9,25,3,7,-10
1166,7,-6,-3,-5,-5,-4,-2,-3,-3
